League,Day,Team 1,Team 2,team_A_score,team_B_score,winner_team,Tgames1,Wgames1,Lgames1,W%1,L%1,Ppoints1,Npoints1,PPPWG1,NPPWG1,PPPLG1,NPPLG1,DiffT1,DiffW1,DiffL1,Ratio1,Tgames2,Wgames2,Lgames2,W%2,L%2,Ppoints2,Npoints2,PPPWG2,NPPWG2,PPPLG2,NPPLG2,DiffT2,DiffW2,DiffL2,Ratio2
Euroleague,2014-03-14,F.C. Barcelona,Olympiacos,70,58,F.C. Barcelona,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,5,5,50.0,50.0,771,741,85.2,69.4,69.0,78.8,30,15.799999999999997,-9.799999999999997,1.040485829959514
Euroleague,2014-03-13,Fenerbahce,Unicaja Malaga,69,67,Fenerbahce,10,5,5,50.0,50.0,807,792,83.8,69.8,77.6,88.6,15,14.0,-11.0,1.018939393939394,10,6,4,60.0,40.0,750,745,79.67,71.0,68.0,79.75,5,8.670000000000002,-11.75,1.0067114093959733
Euroleague,2014-03-13,CSKA Moscow,Partizan NIS,84,52,CSKA Moscow,10,9,1,90.0,10.0,833,721,84.56,72.0,72.0,73.0,112,12.560000000000002,-1.0,1.1553398058252426,10,2,8,20.0,80.0,686,773,71.5,63.5,67.88,80.75,-87,8.0,-12.870000000000005,0.88745148771022
Euroleague,2014-03-13,Maccabi Playtika Tel Aviv,Zalgiris,77,67,Maccabi Playtika Tel Aviv,10,7,3,70.0,30.0,790,756,83.0,72.0,69.67,84.0,34,11.0,-14.329999999999998,1.0449735449735449,10,2,8,20.0,80.0,768,850,86.5,78.5,74.38,86.62,-82,8.0,-12.240000000000009,0.9035294117647059
Euroleague,2014-03-13,FC Bayern München,Real Madrid,85,83,FC Bayern München,10,5,5,50.0,50.0,737,756,80.8,70.2,66.6,81.0,-19,10.599999999999994,-14.400000000000006,0.9748677248677249,10,9,1,90.0,10.0,862,726,87.89,71.22,71.0,85.0,136,16.67,-14.0,1.18732782369146
Euroleague,2014-03-13,TD Systems Baskonia,AX Armani Exchange Milano,65,83,AX Armani Exchange Milano,10,3,7,30.0,70.0,724,786,81.67,70.33,68.43,82.14,-62,11.340000000000003,-13.709999999999994,0.9211195928753181,10,6,4,60.0,40.0,743,722,81.5,72.0,63.5,72.5,21,9.5,-9.0,1.0290858725761773
Euroleague,2014-03-07,Panathinaikos,TD Systems Baskonia,61,68,TD Systems Baskonia,10,5,5,50.0,50.0,700,682,74.2,62.0,65.8,74.4,18,12.200000000000003,-8.600000000000009,1.0263929618768328,10,2,8,20.0,80.0,721,806,88.5,75.0,68.0,82.0,-85,13.5,-14.0,0.8945409429280397
Euroleague,2014-03-07,Unicaja Malaga,Anadolu Efes,83,75,Unicaja Malaga,10,6,4,60.0,40.0,744,742,78.67,70.5,68.0,79.75,2,8.170000000000002,-11.75,1.0026954177897573,10,2,8,20.0,80.0,665,751,66.5,63.0,66.5,78.12,-86,3.5,-11.620000000000005,0.8854860186418109
Euroleague,2014-03-07,Lokomotiv Kuban,Maccabi Playtika Tel Aviv,78,76,Lokomotiv Kuban,10,3,7,30.0,70.0,762,807,76.67,72.67,76.0,84.14,-45,4.0,-8.14,0.9442379182156134,10,8,2,80.0,20.0,792,749,82.38,71.88,66.5,87.0,43,10.5,-20.5,1.0574098798397864
Euroleague,2014-03-07,Galatasaray,Real Madrid,74,85,Real Madrid,10,4,6,40.0,60.0,766,777,79.0,69.0,75.0,83.5,-11,10.0,-8.5,0.9858429858429858,10,9,1,90.0,10.0,856,718,87.22,70.33,71.0,85.0,138,16.89,-14.0,1.192200557103064
Euroleague,2014-03-06,Zalgiris,CSKA Moscow,86,88,CSKA Moscow,10,3,7,30.0,70.0,747,825,79.33,73.33,72.71,86.43,-78,6.0,-13.720000000000013,0.9054545454545454,10,9,1,90.0,10.0,824,700,83.56,69.67,72.0,73.0,124,13.89,-1.0,1.177142857142857
Euroleague,2014-03-06,Partizan NIS,FC Bayern München,70,55,Partizan NIS,10,2,8,20.0,80.0,695,795,76.0,74.5,67.88,80.75,-100,1.5,-12.870000000000005,0.8742138364779874,10,5,5,50.0,50.0,754,763,80.8,70.2,70.0,82.4,-9,10.599999999999994,-12.400000000000006,0.9882044560943644
Euroleague,2014-03-06,Olympiacos,AX Armani Exchange Milano,86,88,AX Armani Exchange Milano,10,6,4,60.0,40.0,763,726,84.0,70.0,64.75,76.5,37,14.0,-11.75,1.0509641873278237,10,6,4,60.0,40.0,729,709,79.17,69.83,63.5,72.5,20,9.340000000000003,-9.0,1.0282087447108603
Euroleague,2014-03-06,F.C. Barcelona,Fenerbahce,93,73,F.C. Barcelona,10,9,1,90.0,10.0,797,723,81.33,71.56,65.0,79.0,74,9.769999999999996,-14.0,1.1023513139695713,10,5,5,50.0,50.0,811,778,83.8,69.8,78.4,85.8,33,14.0,-7.3999999999999915,1.0424164524421593
Euroleague,2014-02-27,FC Bayern München,Zalgiris,79,73,FC Bayern München,10,4,6,40.0,60.0,778,795,81.25,69.5,75.5,86.17,-17,11.75,-10.670000000000002,0.9786163522012579,10,3,7,30.0,70.0,750,823,79.33,73.33,73.14,86.14,-73,6.0,-13.0,0.9113001215066828
Euroleague,2014-02-27,CSKA Moscow,Lokomotiv Kuban,94,93,CSKA Moscow,10,8,2,80.0,20.0,804,685,82.25,66.75,73.0,75.5,119,15.5,-2.5,1.1737226277372264,10,3,7,30.0,70.0,742,788,76.67,72.67,73.14,81.43,-46,4.0,-8.290000000000006,0.9416243654822335
Euroleague,2014-02-27,Real Madrid,Partizan NIS,80,57,Real Madrid,10,9,1,90.0,10.0,854,732,87.0,71.89,71.0,85.0,122,15.11,-14.0,1.1666666666666667,10,3,7,30.0,70.0,714,776,76.0,70.0,69.43,80.86,-62,6.0,-11.429999999999993,0.9201030927835051
Euroleague,2014-02-27,Maccabi Playtika Tel Aviv,Galatasaray,97,81,Maccabi Playtika Tel Aviv,10,8,2,80.0,20.0,770,741,79.62,70.88,66.5,87.0,29,8.740000000000009,-20.5,1.039136302294197,10,5,5,50.0,50.0,763,750,78.8,69.2,73.8,80.8,13,9.599999999999994,-7.0,1.0173333333333334
Euroleague,2014-02-27,Fenerbahce,Olympiacos,78,74,Fenerbahce,10,5,5,50.0,50.0,811,778,83.8,69.8,78.4,85.8,33,14.0,-7.3999999999999915,1.0424164524421593,10,7,3,70.0,30.0,794,751,87.0,74.71,61.67,76.0,43,12.290000000000006,-14.329999999999998,1.0572569906790945
Euroleague,2014-02-27,Anadolu Efes,F.C. Barcelona,84,89,F.C. Barcelona,10,2,8,20.0,80.0,659,751,66.5,63.0,65.75,78.12,-92,3.5,-12.370000000000005,0.877496671105193,10,9,1,90.0,10.0,790,717,80.56,70.89,65.0,79.0,73,9.670000000000002,-14.0,1.1018131101813111
Euroleague,2014-02-27,AX Armani Exchange Milano,Panathinaikos,77,75,AX Armani Exchange Milano,10,5,5,50.0,50.0,723,712,79.6,68.8,65.0,73.6,11,10.799999999999997,-8.599999999999994,1.0154494382022472,10,6,4,60.0,40.0,694,668,73.33,62.17,63.5,73.75,26,11.159999999999997,-10.25,1.0389221556886228
Euroleague,2014-02-26,TD Systems Baskonia,Unicaja Malaga,71,81,Unicaja Malaga,10,3,7,30.0,70.0,729,788,85.33,71.0,67.57,82.14,-59,14.329999999999998,-14.570000000000007,0.9251269035532995,10,5,5,50.0,50.0,733,749,78.2,70.4,68.4,79.4,-16,7.799999999999997,-11.0,0.9786381842456608
Euroleague,2014-02-21,FC Bayern München,Lokomotiv Kuban,82,79,FC Bayern München,10,3,7,30.0,70.0,758,787,81.0,66.33,73.57,84.0,-29,14.670000000000002,-10.430000000000007,0.963151207115629,10,4,6,40.0,60.0,747,759,78.5,67.75,72.17,81.33,-12,10.75,-9.159999999999997,0.9841897233201581
Euroleague,2014-02-21,Anadolu Efes,Fenerbahce,63,71,Fenerbahce,10,3,7,30.0,70.0,684,745,73.67,63.67,66.14,79.14,-61,10.0,-13.0,0.9181208053691275,10,4,6,40.0,60.0,821,809,87.0,71.5,78.83,87.17,12,15.5,-8.340000000000003,1.014833127317676
Euroleague,2014-02-21,CSKA Moscow,Maccabi Playtika Tel Aviv,100,65,CSKA Moscow,10,8,2,80.0,20.0,786,694,80.0,67.88,73.0,75.5,92,12.120000000000005,-2.5,1.1325648414985592,10,9,1,90.0,10.0,783,717,79.44,71.44,68.0,74.0,66,8.0,-6.0,1.0920502092050208
Euroleague,2014-02-21,Real Madrid,Zalgiris,108,72,Real Madrid,10,9,1,90.0,10.0,835,729,84.89,71.56,71.0,85.0,106,13.329999999999998,-14.0,1.1454046639231825,10,4,6,40.0,60.0,751,786,77.75,72.75,73.33,82.5,-35,5.0,-9.170000000000002,0.955470737913486
Euroleague,2014-02-20,Partizan NIS,Galatasaray,70,78,Galatasaray,10,3,7,30.0,70.0,705,760,76.0,70.0,68.14,78.57,-55,6.0,-10.429999999999993,0.9276315789473685,10,4,6,40.0,60.0,739,752,79.0,69.0,70.5,79.33,-13,10.0,-8.829999999999998,0.9827127659574468
Euroleague,2014-02-20,Panathinaikos,Olympiacos,66,62,Panathinaikos,10,5,5,50.0,50.0,705,685,74.8,62.2,66.2,74.8,20,12.599999999999994,-8.599999999999994,1.0291970802919708,10,8,2,80.0,20.0,804,739,85.12,72.12,61.5,81.0,65,13.0,-19.5,1.087956698240866
Euroleague,2014-02-20,AX Armani Exchange Milano,Unicaja Malaga,70,59,AX Armani Exchange Milano,10,4,6,40.0,60.0,724,726,82.0,71.25,66.0,73.5,-2,10.75,-7.5,0.9972451790633609,10,6,4,60.0,40.0,758,746,79.17,69.83,70.75,81.75,12,9.340000000000003,-11.0,1.0160857908847185
Euroleague,2014-02-20,TD Systems Baskonia,F.C. Barcelona,68,80,F.C. Barcelona,10,4,6,40.0,60.0,740,785,83.75,72.5,67.5,82.5,-45,11.25,-15.0,0.9426751592356688,10,9,1,90.0,10.0,804,730,82.11,72.33,65.0,79.0,74,9.780000000000001,-14.0,1.1013698630136985
Euroleague,2014-02-13,Galatasaray,CSKA Moscow,71,74,CSKA Moscow,10,5,5,50.0,50.0,722,730,74.0,65.6,70.4,80.4,-8,8.400000000000006,-10.0,0.989041095890411,10,8,2,80.0,20.0,784,683,79.75,66.5,73.0,75.5,101,13.25,-2.5,1.1478770131771596
Euroleague,2014-02-13,F.C. Barcelona,AX Armani Exchange Milano,80,70,F.C. Barcelona,10,9,1,90.0,10.0,806,724,82.33,71.67,65.0,79.0,82,10.659999999999997,-14.0,1.1132596685082874,10,5,5,50.0,50.0,731,719,81.0,71.6,65.2,72.2,12,9.400000000000006,-7.0,1.0166898470097356
Euroleague,2014-02-12,Lokomotiv Kuban,Real Madrid,74,78,Real Madrid,10,5,5,50.0,50.0,752,753,78.6,68.6,71.8,82.0,-1,10.0,-10.200000000000003,0.99867197875166,10,9,1,90.0,10.0,852,722,86.78,70.78,71.0,85.0,130,16.0,-14.0,1.18005540166205
Euroleague,2014-02-12,Olympiacos,Anadolu Efes,78,60,Olympiacos,10,8,2,80.0,20.0,808,753,85.62,73.88,61.5,81.0,55,11.740000000000009,-19.5,1.0730411686586985,10,3,7,30.0,70.0,697,744,73.67,63.67,68.0,79.0,-47,10.0,-11.0,0.9368279569892473
Euroleague,2014-02-12,Unicaja Malaga,Panathinaikos,87,71,Unicaja Malaga,10,5,5,50.0,50.0,745,757,77.6,69.6,71.4,81.8,-12,8.0,-10.399999999999991,0.9841479524438573,10,6,4,60.0,40.0,714,670,75.67,63.83,65.0,71.75,44,11.840000000000003,-6.75,1.0656716417910448
Euroleague,2014-02-12,Fenerbahce,TD Systems Baskonia,98,64,Fenerbahce,10,4,6,40.0,60.0,807,813,83.5,72.5,78.83,87.17,-6,11.0,-8.340000000000003,0.992619926199262,10,5,5,50.0,50.0,746,752,81.0,71.0,68.2,79.4,-6,10.0,-11.200000000000003,0.9920212765957447
Euroleague,2014-02-12,Maccabi Playtika Tel Aviv,FC Bayern München,66,64,Maccabi Playtika Tel Aviv,10,8,2,80.0,20.0,782,723,81.12,72.38,66.5,72.0,59,8.740000000000009,-5.5,1.0816044260027662,10,3,7,30.0,70.0,765,799,81.0,66.33,74.57,85.71,-34,14.670000000000002,-11.14,0.9574468085106383
Euroleague,2014-02-12,Zalgiris,Partizan NIS,89,77,Zalgiris,10,3,7,30.0,70.0,729,804,74.0,71.33,72.43,84.29,-75,2.6700000000000017,-11.86,0.9067164179104478,10,3,7,30.0,70.0,692,753,76.0,70.0,66.29,77.57,-61,6.0,-11.279999999999987,0.9189907038512616
Euroleague,2014-01-29,Olympiacos,Unicaja Malaga,73,55,Olympiacos,10,8,2,80.0,20.0,814,775,86.38,76.62,61.5,81.0,39,9.759999999999991,-19.5,1.0503225806451613,10,5,5,50.0,50.0,763,759,77.6,69.6,75.0,82.2,4,8.0,-7.200000000000003,1.005270092226614
Euroleague,2014-01-29,AX Armani Exchange Milano,Fenerbahce,90,85,AX Armani Exchange Milano,10,5,5,50.0,50.0,724,706,79.6,69.0,65.2,72.2,18,10.599999999999994,-7.0,1.0254957507082152,10,5,5,50.0,50.0,805,789,83.4,71.2,77.6,86.6,16,12.200000000000003,-9.0,1.020278833967047
Euroleague,2014-01-29,TD Systems Baskonia,Anadolu Efes,66,72,Anadolu Efes,10,5,5,50.0,50.0,764,765,81.0,71.0,71.8,82.0,-1,10.0,-10.200000000000003,0.9986928104575163,10,2,8,20.0,80.0,682,781,74.5,62.5,66.62,82.0,-99,12.0,-15.379999999999995,0.8732394366197183
Euroleague,2014-01-29,Panathinaikos,F.C. Barcelona,56,63,F.C. Barcelona,10,6,4,60.0,40.0,726,682,75.67,63.83,68.0,74.75,44,11.840000000000003,-6.75,1.064516129032258,10,9,1,90.0,10.0,827,742,84.67,73.67,65.0,79.0,85,11.0,-14.0,1.11455525606469
Euroleague,2014-01-29,Galatasaray,Zalgiris,90,83,Galatasaray,10,5,5,50.0,50.0,716,721,72.8,63.8,70.4,80.4,-5,9.0,-10.0,0.9930651872399445,10,4,6,40.0,60.0,737,795,78.25,73.75,70.67,83.33,-58,4.5,-12.659999999999997,0.9270440251572327
Euroleague,2014-01-29,FC Bayern München,CSKA Moscow,61,86,CSKA Moscow,10,3,7,30.0,70.0,778,797,81.0,66.33,76.43,85.43,-19,14.670000000000002,-9.0,0.9761606022584692,10,8,2,80.0,20.0,786,668,80.0,64.62,73.0,75.5,118,15.379999999999995,-2.5,1.1766467065868262
Euroleague,2014-01-29,Partizan NIS,Lokomotiv Kuban,81,87,Lokomotiv Kuban,10,3,7,30.0,70.0,657,754,76.0,70.0,61.29,77.71,-97,6.0,-16.419999999999995,0.8713527851458885,10,5,5,50.0,50.0,750,756,78.2,69.2,71.8,82.0,-6,9.0,-10.200000000000003,0.9920634920634921
Euroleague,2014-01-29,Real Madrid,Maccabi Playtika Tel Aviv,74,68,Real Madrid,10,9,1,90.0,10.0,881,711,90.0,69.56,71.0,85.0,170,20.439999999999998,-14.0,1.2390998593530238,10,9,1,90.0,10.0,789,717,80.44,71.89,65.0,70.0,72,8.549999999999997,-5.0,1.100418410041841
Euroleague,2014-01-22,CSKA Moscow,Real Madrid,85,71,CSKA Moscow,10,7,3,70.0,30.0,771,676,79.29,63.71,72.0,76.67,95,15.580000000000005,-4.670000000000002,1.1405325443786982,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Euroleague,2014-01-22,F.C. Barcelona,Unicaja Malaga,83,79,F.C. Barcelona,10,9,1,90.0,10.0,823,733,84.22,72.67,65.0,79.0,90,11.549999999999997,-14.0,1.1227830832196453,10,5,5,50.0,50.0,752,758,77.6,69.6,72.8,82.0,-6,8.0,-9.200000000000003,0.9920844327176781
Euroleague,2014-01-22,Anadolu Efes,AX Armani Exchange Milano,61,60,Anadolu Efes,10,2,8,20.0,80.0,693,782,80.0,63.0,66.62,82.0,-89,17.0,-15.379999999999995,0.8861892583120204,10,6,4,60.0,40.0,740,707,79.0,67.83,66.5,75.0,33,11.170000000000002,-8.5,1.0466760961810466
Euroleague,2014-01-22,TD Systems Baskonia,Olympiacos,70,89,Olympiacos,10,5,5,50.0,50.0,757,749,81.0,71.0,70.4,78.8,8,10.0,-8.399999999999991,1.0106809078771695,10,8,2,80.0,20.0,795,767,84.0,75.62,61.5,81.0,28,8.379999999999995,-19.5,1.0365058670143417
Euroleague,2014-01-22,Fenerbahce,Panathinaikos,77,72,Fenerbahce,10,5,5,50.0,50.0,816,795,85.6,72.4,77.6,86.6,21,13.199999999999989,-9.0,1.0264150943396226,10,6,4,60.0,40.0,723,677,75.67,63.83,67.25,73.5,46,11.840000000000003,-6.25,1.06794682422452
Euroleague,2014-01-22,Maccabi Playtika Tel Aviv,Partizan NIS,88,67,Maccabi Playtika Tel Aviv,10,9,1,90.0,10.0,777,724,79.11,72.67,65.0,70.0,53,6.439999999999998,-5.0,1.0732044198895028,10,3,7,30.0,70.0,668,754,76.0,70.0,62.86,77.71,-86,6.0,-14.849999999999994,0.8859416445623343
Euroleague,2014-01-22,FC Bayern München,Galatasaray,66,72,Galatasaray,10,4,6,40.0,60.0,794,793,81.25,66.75,78.17,87.67,1,14.5,-9.5,1.0012610340479193,10,5,5,50.0,50.0,722,730,74.0,65.6,70.4,80.4,-8,8.400000000000006,-10.0,0.989041095890411
Euroleague,2014-01-22,Lokomotiv Kuban,Zalgiris,80,75,Lokomotiv Kuban,10,5,5,50.0,50.0,742,750,76.6,68.0,71.8,82.0,-8,8.599999999999994,-10.200000000000003,0.9893333333333333,10,4,6,40.0,60.0,723,787,78.25,73.75,68.33,82.0,-64,4.5,-13.670000000000002,0.9186785260482846
Euroleague,2014-01-14,Partizan NIS,CSKA Moscow,73,72,Partizan NIS,10,2,8,20.0,80.0,664,756,77.5,69.0,63.62,77.25,-92,8.5,-13.630000000000003,0.8783068783068783,10,7,3,70.0,30.0,759,689,79.29,63.71,68.0,81.0,70,15.580000000000005,-13.0,1.1015965166908563
Euroleague,2014-01-14,Galatasaray,Lokomotiv Kuban,62,63,Lokomotiv Kuban,10,5,5,50.0,50.0,717,751,74.0,65.6,69.4,84.6,-34,8.400000000000006,-15.199999999999989,0.9547270306258322,10,4,6,40.0,60.0,737,761,80.0,69.5,69.5,80.5,-24,10.5,-11.0,0.9684625492772667
Euroleague,2014-01-14,Zalgiris,Maccabi Playtika Tel Aviv,78,87,Maccabi Playtika Tel Aviv,10,5,5,50.0,50.0,733,764,80.2,71.8,66.4,81.0,-31,8.400000000000006,-14.599999999999994,0.9594240837696335,10,9,1,90.0,10.0,763,704,77.56,70.44,65.0,70.0,59,7.1200000000000045,-5.0,1.0838068181818181
Euroleague,2014-01-14,Real Madrid,FC Bayern München,111,87,Real Madrid,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,4,6,40.0,60.0,790,770,81.25,66.75,77.5,83.83,20,14.5,-6.329999999999998,1.025974025974026
Euroleague,2014-01-14,Panathinaikos,Anadolu Efes,78,64,Panathinaikos,10,6,4,60.0,40.0,735,699,77.67,67.5,67.25,73.5,36,10.170000000000002,-6.25,1.0515021459227467,10,2,8,20.0,80.0,715,792,80.0,63.0,69.38,83.25,-77,17.0,-13.870000000000005,0.9027777777777778
Euroleague,2014-01-14,AX Armani Exchange Milano,TD Systems Baskonia,83,76,AX Armani Exchange Milano,10,5,5,50.0,50.0,731,724,78.2,66.2,68.0,78.6,7,12.0,-10.599999999999994,1.0096685082872927,10,6,4,60.0,40.0,766,730,81.67,69.83,69.0,77.75,36,11.840000000000003,-8.75,1.0493150684931507
Euroleague,2014-01-14,Unicaja Malaga,Fenerbahce,89,75,Unicaja Malaga,10,5,5,50.0,50.0,747,740,76.6,66.0,72.8,82.0,7,10.599999999999994,-9.200000000000003,1.0094594594594595,10,6,4,60.0,40.0,827,766,85.67,70.33,78.25,86.0,61,15.340000000000003,-7.75,1.0796344647519582
Euroleague,2014-01-14,Olympiacos,F.C. Barcelona,72,81,F.C. Barcelona,10,9,1,90.0,10.0,811,769,84.44,76.44,51.0,81.0,42,8.0,-30.0,1.0546163849154746,10,8,2,80.0,20.0,809,732,84.62,72.75,66.0,75.0,77,11.870000000000005,-9.0,1.105191256830601
Euroleague,2014-01-08,Maccabi Playtika Tel Aviv,Lokomotiv Kuban,85,75,Maccabi Playtika Tel Aviv,10,9,1,90.0,10.0,774,711,78.78,71.22,65.0,70.0,63,7.560000000000002,-5.0,1.0886075949367089,10,5,5,50.0,50.0,730,729,77.6,66.2,68.4,79.6,1,11.399999999999991,-11.199999999999989,1.0013717421124828
Euroleague,2014-01-08,AX Armani Exchange Milano,Olympiacos,81,51,AX Armani Exchange Milano,10,5,5,50.0,50.0,732,748,78.4,71.0,68.0,78.6,-16,7.400000000000006,-10.599999999999994,0.9786096256684492,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Euroleague,2014-01-08,Anadolu Efes,Unicaja Malaga,72,74,Unicaja Malaga,10,3,7,30.0,70.0,719,784,78.67,64.0,69.0,84.57,-65,14.670000000000002,-15.569999999999993,0.9170918367346939,10,5,5,50.0,50.0,774,736,82.0,65.2,72.8,82.0,38,16.799999999999997,-9.200000000000003,1.0516304347826086
Euroleague,2014-01-08,TD Systems Baskonia,Panathinaikos,64,72,Panathinaikos,10,6,4,60.0,40.0,776,753,81.67,69.83,71.5,83.5,23,11.840000000000003,-12.0,1.0305444887118194,10,6,4,60.0,40.0,758,709,81.5,69.17,67.25,73.5,49,12.329999999999998,-6.25,1.0691114245416078
Euroleague,2014-01-08,Fenerbahce,F.C. Barcelona,73,76,F.C. Barcelona,10,7,3,70.0,30.0,829,760,84.14,70.29,80.0,89.33,69,13.849999999999994,-9.329999999999998,1.0907894736842105,10,7,3,70.0,30.0,803,734,85.86,72.71,67.33,75.0,69,13.150000000000006,-7.670000000000002,1.0940054495912805
Euroleague,2014-01-08,FC Bayern München,Partizan NIS,71,65,FC Bayern München,10,4,6,40.0,60.0,808,784,85.75,70.25,77.5,83.83,24,15.5,-6.329999999999998,1.030612244897959,10,3,7,30.0,70.0,672,728,76.0,60.33,63.43,78.14,-56,15.670000000000002,-14.71,0.9230769230769231
Euroleague,2014-01-08,CSKA Moscow,Zalgiris,77,62,CSKA Moscow,10,7,3,70.0,30.0,754,694,78.57,64.43,68.0,81.0,60,14.139999999999986,-13.0,1.0864553314121037,10,5,5,50.0,50.0,746,769,80.2,71.8,69.0,82.0,-23,8.400000000000006,-13.0,0.9700910273081924
Euroleague,2014-01-08,Real Madrid,Galatasaray,89,84,Real Madrid,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,5,5,50.0,50.0,700,740,74.0,65.6,66.0,82.4,-40,8.400000000000006,-16.400000000000006,0.9459459459459459
Euroleague,2014-01-03,Zalgiris,FC Bayern München,66,84,FC Bayern München,10,5,5,50.0,50.0,743,768,80.2,71.8,68.4,81.8,-25,8.400000000000006,-13.399999999999991,0.9674479166666666,10,4,6,40.0,60.0,818,791,88.25,72.0,77.5,83.83,27,16.25,-6.329999999999998,1.034134007585335
Euroleague,2014-01-03,Lokomotiv Kuban,CSKA Moscow,77,84,CSKA Moscow,10,6,4,60.0,40.0,740,729,79.17,69.17,66.25,78.5,11,10.0,-12.25,1.0150891632373114,10,7,3,70.0,30.0,732,676,75.43,61.86,68.0,81.0,56,13.570000000000007,-13.0,1.0828402366863905
Euroleague,2014-01-03,Olympiacos,Fenerbahce,95,82,Olympiacos,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,8,2,80.0,20.0,849,749,86.38,72.0,79.0,86.5,100,14.379999999999995,-7.5,1.1335113484646195
Euroleague,2014-01-02,Partizan NIS,Real Madrid,64,80,Real Madrid,10,3,7,30.0,70.0,668,715,76.0,60.33,62.86,76.29,-47,15.670000000000002,-13.430000000000007,0.9342657342657342,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Euroleague,2014-01-02,Galatasaray,Maccabi Playtika Tel Aviv,84,90,Maccabi Playtika Tel Aviv,10,6,4,60.0,40.0,700,725,75.67,67.17,61.5,80.5,-25,8.5,-19.0,0.9655172413793104,10,8,2,80.0,20.0,764,711,77.38,69.62,72.5,77.0,53,7.759999999999991,-4.5,1.0745428973277074
Euroleague,2014-01-02,F.C. Barcelona,Anadolu Efes,84,65,F.C. Barcelona,10,7,3,70.0,30.0,786,729,83.43,72.0,67.33,75.0,57,11.430000000000007,-7.670000000000002,1.0781893004115226,10,4,6,40.0,60.0,741,767,80.75,64.75,69.67,84.67,-26,16.0,-15.0,0.9661016949152542
Euroleague,2014-01-02,Panathinaikos,AX Armani Exchange Milano,73,57,Panathinaikos,10,5,5,50.0,50.0,768,736,83.2,71.6,70.4,75.6,32,11.600000000000009,-5.199999999999989,1.0434782608695652,10,5,5,50.0,50.0,742,762,78.4,71.0,70.0,81.4,-20,7.400000000000006,-11.400000000000006,0.973753280839895
Euroleague,2014-01-02,Unicaja Malaga,TD Systems Baskonia,79,93,TD Systems Baskonia,10,5,5,50.0,50.0,756,712,82.0,65.2,69.2,77.2,44,16.799999999999997,-8.0,1.0617977528089888,10,6,4,60.0,40.0,767,754,80.17,70.0,71.5,83.5,13,10.170000000000002,-12.0,1.0172413793103448
Euroleague,2013-12-19,OnSharing Siena,Unicaja Malaga,62,64,Unicaja Malaga,10,3,7,30.0,70.0,703,748,78.33,66.67,66.86,78.29,-45,11.659999999999997,-11.430000000000007,0.9398395721925134,10,6,4,60.0,40.0,703,708,73.67,68.17,65.25,74.75,-5,5.5,-9.5,0.9929378531073446
Euroleague,2013-12-19,Strasbourg,AX Armani Exchange Milano,76,67,Strasbourg,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,7,30.0,70.0,760,767,79.33,68.67,74.57,80.14,-7,10.659999999999997,-5.570000000000007,0.9908735332464146
Euroleague,2013-12-19,F.C. Barcelona,Budivelnyk Kyiv,96,77,F.C. Barcelona,10,6,4,60.0,40.0,708,676,73.33,66.17,67.0,69.75,32,7.159999999999997,-2.75,1.047337278106509,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Euroleague,2013-12-19,Partizan NIS,CSKA Moscow,62,73,CSKA Moscow,10,2,8,20.0,80.0,731,772,81.0,73.0,71.12,78.25,-41,8.0,-7.1299999999999955,0.9468911917098446,10,8,2,80.0,20.0,761,728,79.62,70.75,62.0,81.0,33,8.870000000000005,-19.0,1.0453296703296704
Euroleague,2013-12-19,Anadolu Efes,Real Madrid,61,86,Real Madrid,10,4,6,40.0,60.0,725,772,84.25,79.25,64.67,75.83,-47,5.0,-11.159999999999997,0.939119170984456,10,6,4,60.0,40.0,795,742,81.33,68.33,76.75,83.0,53,13.0,-6.25,1.0714285714285714
Euroleague,2013-12-19,Brose Bamberg,Zalgiris,80,84,Zalgiris,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,5,5,50.0,50.0,777,748,86.4,72.4,69.0,77.2,29,14.0,-8.200000000000003,1.0387700534759359
Euroleague,2013-12-19,FC Bayern München,Galatasaray,88,68,FC Bayern München,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,4,6,40.0,60.0,677,715,72.5,64.0,64.5,76.5,-38,8.5,-12.0,0.9468531468531468
